Date,Open,High,Low,Close,Adj Close,Volume
2001-12-31,8650.000000,8650.000000,8250.000000,8300.000000,4645.966797,2074500
2002-01-07,8350.000000,11100.000000,8300.000000,10850.000000,6073.342773,47285000
2002-01-14,11000.000000,11000.000000,10150.000000,10900.000000,6101.329590,22861500
2002-01-21,10900.000000,12300.000000,10500.000000,12200.000000,6829.012695,39483000
2002-01-28,12200.000000,12200.000000,11200.000000,11600.000000,6493.158691,18522000
2002-02-04,11500.000000,11900.000000,10450.000000,10600.000000,5933.404297,21024500
2002-02-11,10700.000000,11200.000000,10600.000000,11100.000000,6213.281738,8297500
2002-02-18,11100.000000,11700.000000,11100.000000,11300.000000,6325.231934,13542000
2002-02-25,11250.000000,11250.000000,10650.000000,10900.000000,6101.329590,18187500
2002-03-04,10950.000000,11650.000000,10950.000000,11350.000000,6353.220215,20912500
2002-03-11,11100.000000,11400.000000,10950.000000,11200.000000,6269.257813,10916000
2002-03-18,11150.000000,11200.000000,10950.000000,11100.000000,6213.281738,11047500
2002-03-25,11100.000000,11150.000000,10800.000000,10900.000000,6101.329590,9449500
2002-04-01,11000.000000,11150.000000,10650.000000,11100.000000,6213.281738,11836500
2002-04-08,11200.000000,12300.000000,11200.000000,11850.000000,6633.098145,42854000
2002-04-15,11950.000000,12300.000000,11550.000000,11700.000000,6549.132813,17786500
2002-04-22,11750.000000,11850.000000,11500.000000,11550.000000,6465.170898,9753000
2002-04-29,11500.000000,11850.000000,11300.000000,11750.000000,6577.123047,5971000
2002-05-06,11700.000000,11750.000000,11500.000000,11550.000000,6465.170898,2878500
2002-05-13,11550.000000,11550.000000,11050.000000,11100.000000,6213.281738,5660000
2002-05-20,11100.000000,11100.000000,10050.000000,10150.000000,5681.513672,9258000
2002-05-27,10150.000000,10950.000000,10150.000000,10850.000000,6073.342773,10984500
2002-06-03,10750.000000,11000.000000,10650.000000,10700.000000,5989.379395,6163000
2002-06-10,10600.000000,11700.000000,10600.000000,11550.000000,6465.170898,10653000
2002-06-17,11550.000000,11550.000000,10600.000000,10850.000000,6073.342773,5828000
2002-06-24,10700.000000,10900.000000,10350.000000,10550.000000,5905.415039,6475500
2002-07-01,10650.000000,10650.000000,9450.000000,9750.000000,5457.611328,13908000
2002-07-08,9800.000000,9900.000000,9050.000000,9550.000000,5510.989746,9943500
2002-07-15,9550.000000,9750.000000,9300.000000,9300.000000,5366.724121,11565500
2002-07-22,9250.000000,9300.000000,8900.000000,8950.000000,5164.750000,11011000
2002-07-29,9000.000000,9450.000000,8950.000000,9200.000000,5309.017578,8006500
2002-08-05,9100.000000,9250.000000,8850.000000,9200.000000,5309.017578,5291000
2002-08-12,9150.000000,9550.000000,9150.000000,9450.000000,5453.283203,4126500
2002-08-19,9400.000000,9400.000000,8900.000000,8900.000000,5135.896973,6081000
2002-08-26,8950.000000,9050.000000,8200.000000,8450.000000,4876.216797,16106500
2002-09-02,8450.000000,8500.000000,7950.000000,8400.000000,4847.363770,11234000
2002-09-09,8450.000000,8800.000000,8400.000000,8450.000000,4876.216797,7886000
2002-09-16,8400.000000,8500.000000,8100.000000,8400.000000,4847.363770,5192500
2002-09-23,8400.000000,8400.000000,8200.000000,8350.000000,4818.510742,2090500
2002-09-30,8250.000000,8950.000000,8200.000000,8600.000000,4962.776367,5093500
2002-10-07,8500.000000,8500.000000,7950.000000,7950.000000,4587.682617,6550500
2002-10-14,7450.000000,7750.000000,6500.000000,7600.000000,4385.709473,15912000
2002-10-21,7600.000000,7700.000000,6950.000000,7100.000000,4097.176270,6373500
2002-10-28,7100.000000,7450.000000,7050.000000,7250.000000,4183.735352,6043000
2002-11-04,7300.000000,7800.000000,7100.000000,7200.000000,4154.882324,10530000
2002-11-11,7200.000000,7350.000000,7050.000000,7300.000000,4212.588867,6116500
2002-11-18,7300.000000,7600.000000,7250.000000,7500.000000,4328.001953,5986000
2002-11-25,7500.000000,7700.000000,7400.000000,7650.000000,4414.562988,7978500
2002-12-02,7650.000000,7800.000000,7500.000000,7500.000000,4328.001953,3524500
2002-12-09,7500.000000,7600.000000,7350.000000,7450.000000,4299.148438,2869000
2002-12-16,7550.000000,8250.000000,7400.000000,8100.000000,4674.243652,16385000
2002-12-23,8300.000000,8300.000000,8000.000000,8300.000000,4789.655762,6181500
2002-12-30,8300.000000,8300.000000,7800.000000,7850.000000,4529.976074,2528500
2003-01-06,7800.000000,7800.000000,7250.000000,7350.000000,4241.442871,6945500
2003-01-13,7400.000000,8050.000000,7350.000000,7750.000000,4472.269531,11245500
2003-01-20,7750.000000,7850.000000,7400.000000,7450.000000,4299.148438,2405000
2003-01-27,7400.000000,7650.000000,7300.000000,7400.000000,4270.295898,5217500
2003-02-03,7350.000000,7450.000000,7250.000000,7350.000000,4241.442871,3171000
2003-02-10,7300.000000,7600.000000,7300.000000,7600.000000,4385.709473,3951000
2003-02-17,7650.000000,7750.000000,7550.000000,7600.000000,4385.709473,2480000
2003-02-24,7600.000000,7600.000000,7450.000000,7550.000000,4356.855957,1084500
2003-03-03,7550.000000,7600.000000,7400.000000,7400.000000,4270.295898,2065500
2003-03-10,7400.000000,7550.000000,7350.000000,7450.000000,4299.148438,3065000
2003-03-17,7400.000000,7550.000000,7350.000000,7450.000000,4299.148438,3283500
2003-03-24,7500.000000,7600.000000,7450.000000,7500.000000,4328.001953,1895500
2003-03-31,7500.000000,7650.000000,7350.000000,7650.000000,4414.562988,4234000
2003-04-07,7650.000000,8600.000000,7650.000000,8550.000000,4933.923340,25180500
2003-04-14,8600.000000,8700.000000,8250.000000,8700.000000,5020.483887,6757500
2003-04-21,8650.000000,8850.000000,8400.000000,8600.000000,4962.776367,4810500
2003-04-28,8400.000000,8750.000000,8350.000000,8400.000000,4847.363770,3200000
2003-05-05,8500.000000,9350.000000,8400.000000,9350.000000,5395.577148,13018000
2003-05-12,9350.000000,9650.000000,9150.000000,9250.000000,5337.871094,4830500
2003-05-19,9150.000000,9550.000000,8700.000000,9350.000000,5395.577148,8283500
2003-05-26,9500.000000,10100.000000,9450.000000,10000.000000,5770.670898,8659000
2003-06-02,10100.000000,10600.000000,10050.000000,10350.000000,5972.644531,8653000
2003-06-09,10450.000000,10750.000000,10150.000000,10400.000000,6001.497559,7250000
2003-06-16,10450.000000,10950.000000,10450.000000,10600.000000,6116.910156,7570000
2003-06-23,10600.000000,10650.000000,10150.000000,10300.000000,5943.790527,3578000
2003-06-30,10100.000000,10700.000000,10000.000000,10550.000000,6088.057617,6457000
2003-07-07,10550.000000,10700.000000,10500.000000,10650.000000,6330.136719,4222500
2003-07-14,10650.000000,10700.000000,10200.000000,10300.000000,6122.104492,3564500
2003-07-21,10300.000000,10300.000000,9700.000000,9850.000000,5854.633301,3915500
2003-07-28,9900.000000,10100.000000,9250.000000,9300.000000,5527.726074,6827500
2003-08-04,9250.000000,9300.000000,8550.000000,9150.000000,5438.568848,12510000
2003-08-11,9150.000000,9550.000000,9100.000000,9500.000000,5646.601074,6987500
2003-08-18,9500.000000,9650.000000,9400.000000,9550.000000,5676.319336,4273000
2003-08-25,9500.000000,9500.000000,9050.000000,9200.000000,5468.288086,4887500
2003-09-01,9250.000000,11000.000000,9150.000000,10550.000000,6270.699219,23802500
2003-09-08,10550.000000,10850.000000,10200.000000,10450.000000,6211.260742,10156000
2003-09-15,10500.000000,10950.000000,10450.000000,10850.000000,6449.013184,8563000
2003-09-22,10850.000000,11700.000000,10650.000000,11600.000000,6894.796875,9979500
2003-09-29,11500.000000,11650.000000,11200.000000,11500.000000,6835.358887,4897000
2003-10-06,11550.000000,13050.000000,11350.000000,13000.000000,7726.929688,14314500
2003-10-13,13100.000000,13350.000000,12800.000000,13100.000000,7786.367188,7709500
2003-10-20,13100.000000,13300.000000,12850.000000,12900.000000,7667.491211,7504000
2003-10-27,12900.000000,13200.000000,12800.000000,13150.000000,7816.084961,6088500
2003-11-03,13050.000000,13050.000000,12650.000000,12800.000000,7608.052734,2578000
2003-11-10,12700.000000,13000.000000,12350.000000,12700.000000,7548.614746,3543500
2003-11-17,12700.000000,12800.000000,12550.000000,12700.000000,7548.614746,5355000
2003-11-24,12700.000000,12700.000000,12700.000000,12700.000000,7548.614746,0
2003-12-01,12700.000000,14150.000000,12700.000000,13600.000000,8083.555664,10195000
2003-12-08,13550.000000,14000.000000,13400.000000,14000.000000,8321.307617,6337000
2003-12-15,14000.000000,14000.000000,13300.000000,13550.000000,8053.835449,4625000
2003-12-22,13550.000000,13700.000000,13550.000000,13600.000000,8083.555664,993500
2003-12-29,13600.000000,13800.000000,13500.000000,13700.000000,8142.993164,2364000
2004-01-05,13800.000000,14900.000000,13700.000000,14700.000000,8737.372070,14160500
2004-01-12,14600.000000,16000.000000,14550.000000,15900.000000,9450.625977,9231500
2004-01-19,15800.000000,16000.000000,15600.000000,15700.000000,9331.750977,2849500
2004-01-26,15600.000000,15600.000000,14550.000000,14800.000000,8796.809570,3151500
2004-02-02,14800.000000,14800.000000,13650.000000,14250.000000,8469.902344,8938500
2004-02-09,14300.000000,14450.000000,14000.000000,14200.000000,8440.183594,5074500
2004-02-16,14200.000000,15200.000000,14100.000000,15050.000000,8945.402344,6163000
2004-02-23,15050.000000,15050.000000,14050.000000,14100.000000,8380.744141,2911000
2004-03-01,14000.000000,14750.000000,14000.000000,14450.000000,8588.777344,3508500
2004-03-08,14350.000000,14400.000000,12700.000000,13100.000000,7786.367188,6676000
2004-03-15,13150.000000,13250.000000,12400.000000,13050.000000,7756.646484,6009500
2004-03-22,13050.000000,13150.000000,12550.000000,12650.000000,7518.896484,5347500
2004-03-29,12850.000000,13100.000000,12700.000000,12950.000000,7697.208984,7276000
2004-04-05,12950.000000,13450.000000,12950.000000,13250.000000,7875.522461,5532000
2004-04-12,13250.000000,13550.000000,13100.000000,13450.000000,7994.396973,3775000
2004-04-19,13500.000000,15050.000000,13500.000000,14650.000000,8707.653320,10495000
2004-04-26,14600.000000,15150.000000,14200.000000,14600.000000,8677.933594,7446500
2004-05-03,14600.000000,14600.000000,13200.000000,13400.000000,7964.678223,8222000
2004-05-10,13200.000000,13550.000000,12900.000000,13350.000000,7934.958984,5801000
2004-05-17,13050.000000,13750.000000,12800.000000,13650.000000,8113.272949,5783500
2004-05-24,13700.000000,14500.000000,13200.000000,14450.000000,8588.777344,3942500
2004-05-31,14400.000000,14400.000000,13350.000000,13550.000000,8053.835449,1891000
2004-06-07,13700.000000,13700.000000,13350.000000,13450.000000,7994.396973,4124500
2004-06-14,13450.000000,13500.000000,13250.000000,13300.000000,7905.242676,2681000
2004-06-21,13300.000000,13750.000000,13150.000000,13700.000000,8142.993164,4221500
2004-06-28,13700.000000,14300.000000,13600.000000,14200.000000,8440.183594,2755000
2004-07-05,14200.000000,14950.000000,14200.000000,14550.000000,8648.216797,5683000
2004-07-12,14550.000000,14600.000000,14000.000000,14400.000000,8559.057617,2184000
2004-07-19,14300.000000,14300.000000,13850.000000,13900.000000,8261.869141,4341500
2004-07-26,13850.000000,14250.000000,13750.000000,14250.000000,8650.113281,2586500
2004-08-02,14200.000000,14200.000000,13300.000000,13350.000000,8103.789551,4697500
2004-08-09,13300.000000,13500.000000,13300.000000,13350.000000,8103.789551,1746500
2004-08-16,13300.000000,13400.000000,13050.000000,13100.000000,7952.033203,1278500
2004-08-23,13150.000000,13150.000000,12100.000000,12550.000000,7618.168945,8039500
2004-08-30,12600.000000,13400.000000,12600.000000,13350.000000,8103.789551,5927500
2004-09-06,13350.000000,13350.000000,12900.000000,13250.000000,8043.086914,3467000
2004-09-13,13250.000000,13650.000000,13250.000000,13400.000000,8134.139648,6811000
2004-09-20,13400.000000,13600.000000,12950.000000,13050.000000,7921.682129,5568000
2004-09-27,13200.000000,13250.000000,12700.000000,13200.000000,8012.735352,5847500
2004-10-04,13250.000000,13300.000000,12700.000000,12800.000000,7769.925781,8379500
2004-10-11,12800.000000,12950.000000,12700.000000,12850.000000,7800.275879,6868000
2004-10-18,12850.000000,12850.000000,12350.000000,12550.000000,7618.168945,4598000
2004-10-25,12450.000000,12850.000000,12450.000000,12750.000000,7739.574219,4034500
2004-11-01,12750.000000,13050.000000,12700.000000,12850.000000,7800.275879,5212500
2004-11-08,12800.000000,13300.000000,12650.000000,13150.000000,7982.383301,7625500
2004-11-15,13150.000000,13150.000000,13150.000000,13150.000000,7982.383301,0
2004-11-22,13150.000000,13250.000000,12900.000000,12950.000000,7860.979004,9714000
2004-11-29,12950.000000,13750.000000,12900.000000,13450.000000,8164.492676,12316000
2004-12-06,13400.000000,13550.000000,12850.000000,13000.000000,7891.331055,4956000
2004-12-13,13000.000000,13250.000000,12550.000000,13250.000000,8043.086914,6114500
2004-12-20,13150.000000,13500.000000,12950.000000,13500.000000,8194.842773,6142500
2004-12-27,13450.000000,13550.000000,13400.000000,13550.000000,8225.193359,3552000
2005-01-03,13500.000000,13950.000000,13200.000000,13950.000000,8468.005859,7910000
2005-01-10,14000.000000,14450.000000,13900.000000,14450.000000,8771.516602,6107500
2005-01-17,14400.000000,14500.000000,14150.000000,14150.000000,8589.408203,3249500
2005-01-24,14100.000000,17300.000000,14000.000000,17200.000000,10440.836914,11025500
2005-01-31,17000.000000,17500.000000,16500.000000,17150.000000,10410.486328,6432000
2005-02-07,17100.000000,17100.000000,16450.000000,16750.000000,10167.675781,847500
2005-02-14,16750.000000,17050.000000,16400.000000,16500.000000,10015.919922,3045500
2005-02-21,16550.000000,16650.000000,16000.000000,16200.000000,9833.812500,5396500
2005-02-28,16100.000000,16500.000000,15300.000000,16500.000000,10015.919922,7692500
2005-03-07,16500.000000,16750.000000,16250.000000,16300.000000,9894.514648,2057000
2005-03-14,16700.000000,18700.000000,16700.000000,18250.000000,11078.215820,12102000
2005-03-21,17500.000000,18400.000000,16450.000000,16500.000000,10015.919922,2866500
2005-03-28,16500.000000,16800.000000,15500.000000,16450.000000,9985.567383,2373000
2005-04-04,16500.000000,16750.000000,16150.000000,16200.000000,9833.812500,2305000
2005-04-11,16000.000000,16000.000000,15400.000000,15450.000000,9378.543945,2393000
2005-04-18,15450.000000,15900.000000,15250.000000,15550.000000,9439.245117,770000
2005-04-25,15300.000000,15350.000000,15000.000000,15100.000000,9166.084961,1913000
2005-05-02,15100.000000,15200.000000,14800.000000,15000.000000,9105.382813,2700000
2005-05-09,14950.000000,14950.000000,13250.000000,13400.000000,8134.139648,8815000
2005-05-16,13400.000000,13700.000000,12850.000000,13200.000000,8012.735352,4946000
2005-05-23,13100.000000,14300.000000,13100.000000,13450.000000,8164.492676,6791500
2005-05-30,13300.000000,13300.000000,12000.000000,12050.000000,7314.657715,15569000
2005-06-06,12000.000000,12250.000000,11700.000000,12200.000000,7405.709473,8953000
2005-06-13,12250.000000,12950.000000,12250.000000,12800.000000,7769.925781,6882000
2005-06-20,12800.000000,13100.000000,12450.000000,12800.000000,7769.925781,7076500
2005-06-27,12850.000000,12900.000000,12600.000000,12800.000000,7769.925781,4304500
2005-07-04,12800.000000,12950.000000,12650.000000,12750.000000,7739.574219,5753000
2005-07-11,12800.000000,13150.000000,12750.000000,13050.000000,7921.682129,5355500
2005-07-18,13100.000000,13350.000000,12800.000000,13000.000000,7891.331055,5434500
2005-07-25,12950.000000,13000.000000,12750.000000,12850.000000,8104.974609,4511500
2005-08-01,12850.000000,12900.000000,12700.000000,12700.000000,8010.364746,2909000
2005-08-08,12700.000000,12700.000000,12200.000000,12250.000000,7726.532715,2958500
2005-08-15,12150.000000,12150.000000,11750.000000,11750.000000,7411.164551,4234500
2005-08-22,11700.000000,11700.000000,10150.000000,10500.000000,6622.742188,9282000
2005-08-29,10450.000000,11150.000000,9600.000000,11000.000000,6938.111328,8199500
2005-09-05,11100.000000,11200.000000,10750.000000,11050.000000,6969.648438,1095500
2005-09-12,11200.000000,11500.000000,10300.000000,10300.000000,6496.594727,1849000
2005-09-19,10400.000000,11250.000000,10400.000000,10750.000000,6780.426758,2863000
2005-09-26,10750.000000,10950.000000,10350.000000,10900.000000,6875.036621,1065008
2005-10-03,11000.000000,11350.000000,10700.000000,11050.000000,6969.648438,860516
2005-10-10,11050.000000,11050.000000,10250.000000,10400.000000,6559.667480,2390508
2005-10-17,10500.000000,10600.000000,9750.000000,9750.000000,6149.688477,2248012
2005-10-24,9800.000000,10100.000000,9700.000000,10050.000000,6338.910645,582016
2005-10-31,10200.000000,10400.000000,10000.000000,10350.000000,6528.131836,8
2005-11-07,10350.000000,10450.000000,9900.000000,10050.000000,6338.910645,3046504
2005-11-14,10200.000000,10700.000000,9900.000000,10700.000000,6748.890625,20
2005-11-21,10750.000000,10850.000000,10550.000000,10750.000000,6780.426758,20
2005-11-28,10650.000000,11000.000000,10450.000000,11000.000000,6938.111328,20
2005-12-05,10850.000000,11200.000000,10850.000000,10950.000000,6906.575195,701512
2005-12-12,11100.000000,11350.000000,10750.000000,10750.000000,6780.426758,1372516
2005-12-19,11050.000000,11850.000000,10700.000000,11500.000000,7253.478516,267016
2005-12-26,11500.000000,11750.000000,11500.000000,11650.000000,7348.091309,12
2006-01-02,11500.000000,12450.000000,11500.000000,12350.000000,7789.604980,260512
2006-01-09,12450.000000,12550.000000,12100.000000,12100.000000,7631.921387,1283008
2006-01-16,11750.000000,12100.000000,11100.000000,11350.000000,7158.867676,20
2006-01-23,11150.000000,11350.000000,10600.000000,10650.000000,6717.353027,499516
2006-01-30,10800.000000,10900.000000,10650.000000,10850.000000,6843.499512,478012
2006-02-06,10900.000000,10950.000000,10400.000000,10450.000000,6591.205078,1191012
2006-02-13,10500.000000,11250.000000,10400.000000,11100.000000,7001.184082,4782512
2006-02-20,10900.000000,11200.000000,10700.000000,11000.000000,6938.111328,145016
2006-02-27,11200.000000,11400.000000,10900.000000,11300.000000,7127.333008,20
2006-03-06,11350.000000,11350.000000,10400.000000,10400.000000,6559.667480,565012
2006-03-13,10400.000000,10600.000000,10050.000000,10500.000000,6622.742188,952012
2006-03-20,10500.000000,10600.000000,10150.000000,10200.000000,6433.521484,20
2006-03-27,10150.000000,10500.000000,10150.000000,10500.000000,6622.742188,368508
2006-04-03,10900.000000,11000.000000,10500.000000,10700.000000,6748.890625,81016
2006-04-10,10700.000000,10900.000000,10400.000000,10850.000000,6843.499512,12
2006-04-17,10900.000000,11600.000000,10800.000000,11050.000000,6969.648438,1145516
2006-04-24,11050.000000,11200.000000,10300.000000,10550.000000,6654.280273,3887016
2006-05-01,10550.000000,10850.000000,10450.000000,10800.000000,6811.963867,589512
2006-05-08,10900.000000,11400.000000,10700.000000,10900.000000,6875.036621,460516
2006-05-15,10800.000000,10800.000000,9650.000000,9700.000000,6118.152344,5031508
2006-05-22,9550.000000,9800.000000,9200.000000,9200.000000,5802.783691,12
2006-05-29,9350.000000,9850.000000,9350.000000,9650.000000,6086.615234,1156012
2006-06-05,9650.000000,9850.000000,9300.000000,9300.000000,5865.857422,715516
2006-06-12,9750.000000,9750.000000,9200.000000,9300.000000,5865.857422,1306512
2006-06-19,9300.000000,9350.000000,9200.000000,9250.000000,5834.319824,36516
2006-06-26,9300.000000,9500.000000,9150.000000,9500.000000,5992.004883,1072516
2006-07-03,9350.000000,9700.000000,9350.000000,9600.000000,6055.078613,1614012
2006-07-10,9550.000000,9750.000000,9550.000000,9650.000000,6086.615234,3589012
2006-07-17,9600.000000,9850.000000,9600.000000,9850.000000,6212.762207,319012
2006-07-24,9250.000000,9400.000000,9150.000000,9250.000000,5834.319824,914508
2006-07-31,9300.000000,9500.000000,9150.000000,9200.000000,6113.092773,302516
2006-08-07,9200.000000,9250.000000,8950.000000,9050.000000,6013.422363,243012
2006-08-14,8950.000000,9100.000000,8650.000000,8750.000000,5814.082520,12
2006-08-21,8750.000000,9600.000000,8750.000000,9500.000000,6312.432617,1163508
2006-08-28,9450.000000,10350.000000,9450.000000,10300.000000,6844.006348,320516
2006-09-04,10200.000000,11050.000000,10100.000000,10950.000000,7275.910156,20
2006-09-11,10750.000000,11000.000000,10350.000000,10450.000000,6943.675781,20
2006-09-18,10400.000000,10500.000000,9950.000000,10000.000000,6644.666016,174512
2006-09-25,9900.000000,10400.000000,9900.000000,10350.000000,6877.229492,2959516
2006-10-02,10500.000000,10600.000000,10400.000000,10600.000000,7043.346191,1909516
2006-10-09,10600.000000,10800.000000,10100.000000,10350.000000,6877.229492,349516
2006-10-16,10400.000000,10500.000000,9750.000000,9750.000000,6478.548340,419512
2006-10-23,9750.000000,9750.000000,9750.000000,9750.000000,6478.548340,0
2006-10-30,9800.000000,10050.000000,9350.000000,9550.000000,6345.655762,20
2006-11-06,9650.000000,9900.000000,9500.000000,9750.000000,6478.548340,408012
2006-11-13,9750.000000,10450.000000,9700.000000,10300.000000,6844.006348,608016
2006-11-20,10500.000000,10550.000000,10000.000000,10000.000000,6644.666016,1506012
2006-11-27,10050.000000,10100.000000,9600.000000,10000.000000,6644.666016,985016
2006-12-04,10100.000000,10200.000000,9750.000000,9900.000000,6578.218750,133016
2006-12-11,10150.000000,10350.000000,9850.000000,10300.000000,6844.006348,514508
2006-12-18,10250.000000,10400.000000,9900.000000,9950.000000,6611.442871,20
2006-12-25,9950.000000,10200.000000,9950.000000,10200.000000,6777.559570,159008
2007-01-01,10200.000000,10400.000000,10100.000000,10100.000000,6711.111328,359512
2007-01-08,9900.000000,10100.000000,9650.000000,9850.000000,6544.995605,20
2007-01-15,9900.000000,10350.000000,9850.000000,10050.000000,6677.889648,179516
2007-01-22,10050.000000,10250.000000,9800.000000,9850.000000,6544.995605,1107004
2007-01-29,9900.000000,10500.000000,9850.000000,10450.000000,6943.675781,1061012
2007-02-05,10350.000000,10550.000000,10250.000000,10500.000000,6976.899902,104516
2007-02-12,10250.000000,10500.000000,10000.000000,10050.000000,6677.889648,53512
2007-02-19,10050.000000,12150.000000,10000.000000,11700.000000,7774.258301,4116008
2007-02-26,11800.000000,11900.000000,10000.000000,10800.000000,7176.239258,1855508
2007-03-05,10400.000000,10750.000000,10150.000000,10300.000000,6844.006348,20
2007-03-12,10400.000000,10700.000000,10300.000000,10550.000000,7010.123535,696512
2007-03-19,10550.000000,10900.000000,10400.000000,10700.000000,7109.792969,16
2007-03-26,10600.000000,10750.000000,10500.000000,10600.000000,7043.346191,549512
2007-04-02,10700.000000,11800.000000,10650.000000,11500.000000,7641.365234,16
2007-04-09,11050.000000,11350.000000,10650.000000,10700.000000,7109.792969,499016
2007-04-16,11150.000000,11300.000000,10700.000000,10800.000000,7176.239258,70016
2007-04-23,11050.000000,11200.000000,10700.000000,10950.000000,7275.910156,20
2007-04-30,10850.000000,11700.000000,10850.000000,11700.000000,7774.258301,340016
2007-05-07,11950.000000,12150.000000,11000.000000,11200.000000,7442.026855,1723016
2007-05-14,11000.000000,11350.000000,10900.000000,11350.000000,7541.695313,12
2007-05-21,11000.000000,11300.000000,10750.000000,11200.000000,7442.026855,71016
2007-05-28,11300.000000,11350.000000,10900.000000,11100.000000,7375.579590,567012
2007-06-04,11000.000000,11300.000000,10700.000000,10800.000000,7176.239258,20
2007-06-11,11000.000000,11700.000000,10800.000000,11450.000000,7608.142578,661516
2007-06-18,11300.000000,11500.000000,10950.000000,11450.000000,7608.142578,515016
2007-06-25,11450.000000,11600.000000,10950.000000,11150.000000,7408.803223,177516
2007-07-02,11000.000000,11100.000000,10800.000000,10950.000000,7275.910156,155516
2007-07-09,11100.000000,11600.000000,10900.000000,11350.000000,7541.695313,610516
2007-07-16,11300.000000,11650.000000,11200.000000,11500.000000,7641.365234,203016
2007-07-23,11400.000000,11450.000000,10900.000000,11000.000000,7309.132813,1493500
2007-07-30,11000.000000,11000.000000,10000.000000,10350.000000,7031.427734,949508
2007-08-06,10300.000000,10300.000000,9700.000000,9700.000000,6589.840332,3038508
2007-08-13,9350.000000,9700.000000,8600.000000,8750.000000,5944.443359,748010
2007-08-20,9500.000000,9700.000000,8900.000000,9700.000000,6589.840332,1700012
2007-08-27,9700.000000,9800.000000,9450.000000,9550.000000,6487.935059,1251012
2007-09-03,9550.000000,9700.000000,9500.000000,9600.000000,6521.903320,510512
2007-09-10,9600.000000,9850.000000,9500.000000,9700.000000,6589.840332,499016
2007-09-17,9500.000000,9750.000000,9350.000000,9750.000000,6623.807129,20
2007-09-24,9700.000000,9850.000000,9400.000000,9400.000000,6386.030273,1234008
2007-10-01,9650.000000,10250.000000,9400.000000,10000.000000,6793.648926,87516
2007-10-08,9950.000000,10150.000000,9900.000000,10100.000000,6861.584961,190012
2007-10-15,10100.000000,10100.000000,9800.000000,9900.000000,6725.711426,1212000
2007-10-22,9700.000000,10050.000000,9700.000000,10000.000000,6793.648926,1013508
2007-10-29,10000.000000,10250.000000,9950.000000,10000.000000,6793.648926,5668504
2007-11-05,10000.000000,10150.000000,9800.000000,9900.000000,6725.711426,2684504
2007-11-12,9850.000000,9900.000000,9550.000000,9600.000000,6521.903320,1905504
2007-11-19,9600.000000,9800.000000,9000.000000,9100.000000,6182.220215,890008
2007-11-26,9150.000000,9150.000000,8400.000000,8400.000000,5706.666016,2997500
2007-12-03,8600.000000,9400.000000,8450.000000,9150.000000,6216.188477,2546504
2007-12-10,8950.000000,9100.000000,8500.000000,8500.000000,5774.602051,1271508
2007-12-17,8500.000000,8700.000000,8300.000000,8400.000000,5706.666016,1987000
2007-12-24,8400.000000,8750.000000,8250.000000,8500.000000,5774.602051,594008
2007-12-31,8500.000000,8550.000000,8400.000000,8400.000000,5706.666016,367004
2008-01-07,8350.000000,8650.000000,8300.000000,8600.000000,5842.538086,211008
2008-01-14,8700.000000,8900.000000,8300.000000,8450.000000,5740.633789,1338512
2008-01-21,8300.000000,8500.000000,7700.000000,8200.000000,5570.791992,1269004
2008-01-28,7950.000000,8300.000000,7950.000000,8000.000000,5434.918945,869012
2008-02-04,8100.000000,8200.000000,7900.000000,8000.000000,5434.918945,12
2008-02-11,8000.000000,8100.000000,7950.000000,7950.000000,5400.950684,4931504
2008-02-18,7950.000000,8000.000000,7700.000000,7750.000000,5265.078125,512012
2008-02-25,7900.000000,8000.000000,7850.000000,7950.000000,5400.950684,812512
2008-03-03,7950.000000,8000.000000,7800.000000,7950.000000,5400.950684,407012
2008-03-10,8000.000000,8000.000000,7800.000000,7800.000000,5299.046387,1292004
2008-03-17,7800.000000,8000.000000,7700.000000,7950.000000,5400.950684,2014500
2008-03-24,7850.000000,8000.000000,7400.000000,8000.000000,5434.918945,1965500
2008-03-31,7800.000000,7900.000000,7500.000000,7500.000000,5095.236328,2756004
2008-04-07,7500.000000,7600.000000,7400.000000,7500.000000,5095.236328,1471000
2008-04-14,7500.000000,7700.000000,7400.000000,7550.000000,5129.206055,303508
2008-04-21,7650.000000,7700.000000,7250.000000,7300.000000,4959.362793,788508
2008-04-28,7300.000000,7700.000000,7300.000000,7450.000000,5061.269043,308504
2008-05-05,7650.000000,8000.000000,7600.000000,7900.000000,5366.982910,1073500
2008-05-12,8000.000000,8000.000000,7650.000000,7700.000000,5231.109863,1468500
2008-05-19,7700.000000,7950.000000,7550.000000,7850.000000,5333.014648,1238000
2008-05-26,7700.000000,7750.000000,7350.000000,7400.000000,5027.300781,1890000
2008-06-02,7350.000000,8000.000000,7350.000000,8000.000000,5434.918945,983004
2008-06-09,7900.000000,7900.000000,7600.000000,7600.000000,5163.173340,1127004
2008-06-16,7450.000000,7600.000000,6900.000000,6900.000000,4687.618164,263016
2008-06-23,6900.000000,6900.000000,6300.000000,6400.000000,4347.935547,3177504
2008-06-30,6450.000000,6900.000000,6400.000000,6600.000000,4483.808105,1053508
2008-07-07,6500.000000,6750.000000,6400.000000,6450.000000,4381.904297,682504
2008-07-14,6600.000000,6600.000000,5150.000000,5400.000000,3668.570557,2626012
2008-07-21,5250.000000,5500.000000,4850.000000,5200.000000,3674.005859,20
